contact_id,flow_group,question_key,llm_question_text,user_answer_raw,user_answer_mapped,question_ts,answer_ts,response_latency_seconds
551739438,onboarding,phone_ownership,"Sorry, I didn't quite get that. Let me ask again in a simpler way:
Do you own the phone you're using right now?

Please reply with:
a. Yes
b. No
c. Skip",No,No,2025-08-19T13:34:10.387168,2025-08-19T13:34:21.778784,11
551739438,onboarding,education_level,"What's your highest level of education? When talking about your schooling, you can mention if you finished primary or high school, or if you went beyond high school. If you're not sure or prefer not to answer, you can let me know too.",I finished grade 10,Finished high school,2025-08-19T13:34:22.535713,2025-08-19T13:34:53.058041,31
551739438,onboarding,hunger_days,"In the last week, how many days did you miss a meal because there wasn't money for food? 🍞",None,0 days,2025-08-19T13:34:53.765662,2025-08-19T13:35:05.424066,12
551739438,dma,dma-pre-assessment-1,"Sorry something went wrong with the service. Reply to this message to try again.
",E,I strongly disagree 👎👎,2025-08-19T13:40:29.872170,2025-08-19T13:40:42.817622,13
553078515,onboarding,province,Which province do you live in?,Western cape,Western Cape,2025-08-06T15:49:59.834156,2025-08-06T15:50:19.171144,20
553078515,onboarding,area_type,"What kind of area do you live in? For example, city, township, or rural area.",city,City,2025-08-06T15:50:20.114798,2025-08-06T15:50:37.111600,17
553078515,onboarding,education_level,What's your highest level of education? Like primary school or high school? 📚,Completed high school,Finished high school,2025-08-06T15:50:37.893001,2025-08-06T15:50:50.100564,13
553078515,onboarding,relationship_status,"What’s your current relationship status? Are you single, married, or in a relationship? 👤",married,Married,2025-08-06T15:50:50.789686,2025-08-06T15:51:08.688314,18
553078515,onboarding,hunger_days,"In the last week, how many days did you miss a meal because there wasn't money for food? 🍞",0,0 days,2025-08-06T15:51:09.443623,2025-08-06T15:51:27.835732,18
553078515,onboarding,num_children,How many children do you have? Count all your children of any age. 👶🏽,1,1,2025-08-06T15:51:28.547137,2025-08-06T15:51:41.596045,13
553078515,onboarding,phone_ownership,Do you own the phone you're using right now? 📱,Yes,Yes,2025-08-06T15:51:42.288425,2025-08-06T15:51:56.610307,14
553078515,onboarding,area_type,"What kind of area do you live in? For example, city, township, or rural area.",city,City,2025-08-13T15:16:19.798858,2025-08-13T15:16:38.120844,19
553078515,onboarding,province,Which province do you live in?,Western cape,Western Cape,2025-08-13T15:16:38.718522,2025-08-13T15:16:56.193705,18
553078515,onboarding,education_level,"What's your highest level of education? For example, did you finish primary or high school? 📚",Completed high school,Finished high school,2025-08-13T15:16:56.868007,2025-08-13T15:17:14.583976,18
553078515,onboarding,relationship_status,"What’s your current relationship status? Are you single, married, or in a relationship? 👤",married,Married,2025-08-13T15:17:15.186490,2025-08-13T15:17:29.669067,14
553078515,onboarding,hunger_days,"In the last week, how many days did you miss a meal because there wasn't money for food? 🍞",0,0 days,2025-08-13T15:17:30.233973,2025-08-13T15:17:47.044472,17
553078515,onboarding,num_children,How many children do you have? Count all your children of any age. 👶🏽,1,1,2025-08-13T15:17:47.770917,2025-08-13T15:18:05.030302,18
553078515,onboarding,phone_ownership,Do you own the phone you're using right now? 📱,Yes,Yes,2025-08-13T15:18:05.627311,2025-08-13T15:18:19.580960,14
553078515,other,@assessment_name-1,"So far in your current pregnancy, how many times have you visited the clinic for a pregnancy check-up? 🫃🏽",5 times,5,2025-08-13T17:14:18.028487,2025-08-13T17:14:35.913462,17
553078515,other,@assessment_name-2,"In this current pregnancy, have you made any adjustments to your diet based on information from a health worker?",Yes i have,Yes,2025-08-13T17:14:36.586393,2025-08-13T17:14:52.126363,16
553078515,other,@assessment_name-3,Did you know that it's important to get a tetanus vaccine during your pregnancy? 💜,No,No,2025-08-13T17:14:52.784673,2025-08-13T17:15:09.658262,17
553078515,other,@assessment_name-4,"Since becoming pregnant, have you consumed any alcohol or smoked at all? 🫃🏽",No,No,2025-08-13T17:15:10.309860,2025-08-13T17:15:22.626294,12
553078515,other,@assessment_name-1,"When should a pregnant woman get her first pregnancy check-up based on your pregnancy stage? 🤰🏽

a. Before 14 weeks
b. At about 16 weeks
c. At about 20 weeks
d. At about 24 weeks
e. At birth
f. I don't know",c,At about 20 weeks,2025-08-13T17:15:43.524755,2025-08-13T17:16:01.249850,18
553078515,other,@assessment_name-2,"During your pregnancy, which of these symptoms means you need to go to the hospital immediately? 🤰🏽

a. You have contractions that stop when you move
b. Your tummy stays tight, hard and is very painful
c. Your lower back aches all day
d. I don't know",c,Lower back ache,2025-08-13T17:16:01.956846,2025-08-13T17:16:17.997954,16
553078515,other,@assessment_name-3,"How many pregnancy check-ups should you attend during your pregnancy?

a. 1 to 4 check-ups
b. 5 to 7 check-ups
c. 8 or more check-ups
d. 0 - None
e. I don't know",e,I don't know,2025-08-13T17:16:18.666358,2025-08-13T17:16:36.441791,18
553078515,other,@assessment_name-4,"Should a baby be breastfed within the first hour of birth? 🤰🏽

a. Yes
b. No
c. I don't know",Yes,Yes,2025-08-13T17:16:37.148647,2025-08-13T17:16:52.560392,15
553078515,other,@assessment_name-5,"Who does the tetanus vaccine protect during pregnancy? 🤰🏽

a. Pregnant woman only
b. Baby only
c. Mom and baby
d. I don't know",c,Mom and baby,2025-08-13T17:16:53.604484,2025-08-13T17:17:09.669054,16
553078515,other,@assessment_name-6,"Are iron and folic acid supplements good for you and your unborn baby? 🤰🏽

a. Yes
b. No
c. I don't know",yes,Yes,2025-08-13T17:17:10.481541,2025-08-13T17:17:22.686779,12
553078515,other,@assessment_name-1,"Do you believe that attending pregnancy check-ups is a good way to ensure the health of you and your unborn baby? 🫄🏽🏥

a. I strongly disagree 👎👎
b. I disagree 👎
c. I'm not sure
d. I agree 👍
e. I strongly agree 👍👍",d,I agree 👍,2025-08-13T17:17:43.612129,2025-08-13T17:18:00.981905,17
553078515,other,@assessment_name-2,"Home birth is safer than giving birth in a hospital. 🫄🏽

a. I strongly disagree 👎👎
b. I disagree 👎 👎
c. I'm not sure
d. I agree 👍
e. I strongly agree 👍👍",d,I agree 👍,2025-08-13T17:18:01.680924,2025-08-13T17:18:17.910527,16
553078515,other,@assessment_name-3,"Is it important for you to get an HIV test during pregnancy?

a. I strongly disagree 👎👎
b. I disagree 👎
c. I'm not sure
d. I agree 👍
e. I strongly agree 👍👍",d,I agree 👍,2025-08-13T17:18:18.626676,2025-08-13T17:18:31.456721,13
553078515,onboarding,province,Which province do you live in?,Western cape,Western Cape,2025-08-14T10:09:41.502841,2025-08-14T10:10:02.790701,21
553078515,onboarding,area_type,"What kind of area do you live in? For example, city, township, or rural area.",city,City,2025-08-14T10:10:03.668112,2025-08-14T10:10:17.346794,14
553078515,onboarding,relationship_status,"What’s your current relationship status? Are you single, married, or in a relationship? 👤",married,Married,2025-08-14T10:10:18.069925,2025-08-14T10:10:35.630023,17
553078515,onboarding,education_level,What's your highest level of education? 📚,Completed high school,Finished high school,2025-08-14T10:10:36.367413,2025-08-14T10:10:52.235182,16
553078515,onboarding,hunger_days,"In the last week, how many days did you miss a meal because there wasn't money for food? 🍞",0,0 days,2025-08-14T10:10:52.949880,2025-08-14T10:11:11.025860,19
553078515,onboarding,num_children,How many children do you have? Count all your children of any age. 👶🏽,1,1,2025-08-14T10:11:11.873311,2025-08-14T10:11:26.103465,15
553078515,onboarding,phone_ownership,Do you own the phone you're using right now? 📱,Yes,Yes,2025-08-14T10:11:26.792308,2025-08-14T10:11:44.528516,18
553078515,other,@assessment_name-1,"So far in your current pregnancy, how many times have you visited the clinic for a pregnancy check-up? 🫃🏽",5 times,5,2025-08-14T10:22:56.741855,2025-08-14T10:23:13.111110,17
553078515,other,@assessment_name-2,Have you made any changes to your diet during this pregnancy based on information from the health worker?,Yes i have,Yes,2025-08-14T10:23:13.754435,2025-08-14T10:23:29.804985,16
553078515,other,@assessment_name-3,Did you know that you should get a tetanus vaccine during your pregnancy? 💜,No,No,2025-08-14T10:23:30.473401,2025-08-14T10:23:47.072862,17
553078515,other,@assessment_name-4,Have you consumed any alcohol or smoked since you became pregnant?,No,No,2025-08-14T10:23:47.705797,2025-08-14T10:24:00.300252,13
553078515,other,@assessment_name-1,"When should a pregnant woman get her first pregnancy check-up?

a. Before 14 weeks
b. At about 16 weeks
c. At about 20 weeks
d. At about 24 weeks
e. At birth
f. I don't know",c,At about 20 weeks,2025-08-14T10:24:21.659749,2025-08-14T10:24:39.360270,18
553078515,other,@assessment_name-2,"During your pregnancy, which of the following symptoms means you need to go to the hospital immediately? 🤰🏽

a. You have contractions that stop when you move
b. Your tummy stays tight, hard and is very painful
c. Your lower back aches all day
d. I don't know",c,Lower back ache,2025-08-14T10:24:40.082525,2025-08-14T10:24:56.384859,16
553078515,other,@assessment_name-3,"During your pregnancy, how many pregnancy check-ups should you go to?

a. 1 to 4 check-ups
b. 5 to 7 check-ups
c. 8 or more check-ups
d. 0 - None
e. I don't know",e,I don't know,2025-08-14T10:24:57.002827,2025-08-14T10:25:12.934630,15
553078515,other,@assessment_name-4,"Should a baby be breastfed within the first hour of birth? 🤰🏽

a. Yes
b. No
c. I don't know",Yes,Yes,2025-08-14T10:25:13.669115,2025-08-14T10:25:29.831124,16
553078515,other,@assessment_name-5,"Who does the tetanus vaccine protect during pregnancy? 🤰🏽

a. Pregnant woman only
b. Baby only
c. Mom and baby
d. I don't know",c,Mom and baby,2025-08-14T10:25:30.599257,2025-08-14T10:25:47.401759,17
553078515,other,@assessment_name-6,"Are iron and folic acid supplements good for you and your unborn baby during pregnancy? 🤰🏽

a. Yes
b. No
c. I don't know",yes,Yes,2025-08-14T10:25:48.030804,2025-08-14T10:26:00.383058,12
553078515,other,@assessment_name-1,"Fantastic! Do you believe that getting pregnancy check-ups is a good way to ensure the health of you and your unborn baby? 🫄🏽🏥

a. I strongly disagree 👎👎
b. I disagree 👎
c. I'm not sure
d. I agree 👍
e. I strongly agree 👍👍",d,I agree 👍,2025-08-14T10:26:22.831628,2025-08-14T10:26:38.229424,16
553078515,other,@assessment_name-2,"Is home birth safer than giving birth in a hospital?

a. I strongly disagree 👎👎
b. I disagree 👎 👎
c. I'm not sure
d. I agree 👍
e. I strongly agree 👍👍",d,I agree 👍,2025-08-14T10:26:38.894303,2025-08-14T10:26:55.420647,17
553078515,other,@assessment_name-3,"Is it important for you to get an HIV test when you are pregnant? 🫄🏽

a. I strongly disagree 👎👎
b. I disagree 👎
c. I'm not sure
d. I agree 👍
e. I strongly agree 👍👍",d,I agree 👍,2025-08-14T10:26:56.012468,2025-08-14T10:27:08.864774,12
553078515,other,@assessment_name-1,"So far in your pregnancy, how many times have you visited the clinic for a pregnancy check-up? 🫃🏽",0 - None,0 - None,2025-08-14T11:24:00.074092,2025-08-14T11:24:18.502499,18
553078515,other,@assessment_name-2,"In this pregnancy, have you made any changes to your diet based on advice from the health worker?",Yes,Yes,2025-08-14T11:24:19.168643,2025-08-14T11:24:34.817041,15
553078515,other,@assessment_name-3,Did you know that it's recommended to get a tetanus vaccine during pregnancy? 💜,No,No,2025-08-14T11:24:35.566040,2025-08-14T11:24:51.589251,16
553078515,other,@assessment_name-4,"Since you have been pregnant, have you consumed any alcohol or smoked at all? 🫃🏽",Yes,Yes,2025-08-14T11:24:52.223922,2025-08-14T11:25:04.973706,12
553078515,other,@assessment_name-1,"So far in this pregnancy, how many times have you gone to the clinic for a pregnancy check-up? 🫃🏽",0 - None,0 - None,2025-08-14T11:27:40.782749,2025-08-14T11:28:00.221900,20
553078515,other,@assessment_name-2,"In this pregnancy, have you made any changes to your diet based on information from the health worker or healthcare provider?",Yes,Yes,2025-08-14T11:28:00.981755,2025-08-14T11:28:16.929692,16
553078515,other,@assessment_name-3,Do you know if you should get a tetanus vaccine during your pregnancy? 💜,No,No,2025-08-14T11:28:17.604285,2025-08-14T11:28:33.893972,16
553078515,other,@assessment_name-4,"Since becoming pregnant, have you consumed any alcohol or smoked at all?",Yes,Yes,2025-08-14T11:28:34.616755,2025-08-14T11:28:47.587264,13
553078515,other,@assessment_name-1,"In this pregnancy, how many times have you visited the clinic for a pregnancy check-up so far?",0 - None,0 - None,2025-08-14T12:47:02.762747,2025-08-14T12:47:22.169310,20
553078515,other,@assessment_name-2,"In this pregnancy, have you made any changes to your diet based on information from your health provider? 🫃🏽",Yes,Yes,2025-08-14T12:47:22.799963,2025-08-14T12:47:39.238606,17
553078515,other,@assessment_name-3,Did you know that you should get a tetanus vaccine during your pregnancy? 💜,No,No,2025-08-14T12:47:39.842235,2025-08-14T12:47:55.904147,16
553078515,other,@assessment_name-4,"Since becoming pregnant, have you consumed any alcohol or smoked at all? 🫃🏽",Yes,Yes,2025-08-14T12:47:56.570047,2025-08-14T12:48:07.614019,11
553078515,other,@assessment_name-1,"During this pregnancy, how many times have you visited the clinic for a pregnancy check-up?",0 - None,0 - None,2025-08-14T12:50:42.681687,2025-08-14T12:51:00.854653,18
553078515,other,@assessment_name-2,Have you made any changes to your diet in this pregnancy based on advice from a health worker?,Yes,Yes,2025-08-14T12:51:01.566964,2025-08-14T12:51:18.733489,17
553078515,other,@assessment_name-3,Did you know that it is recommended to get a tetanus vaccine during your pregnancy? 💜,No,No,2025-08-14T12:51:19.472997,2025-08-14T12:51:35.072018,16
553078515,other,@assessment_name-4,"During your pregnancy, have you consumed any alcohol or smoked?",Yes,Yes,2025-08-14T12:51:35.772161,2025-08-14T12:51:48.171839,13
553078515,other,@assessment_name-1,"So far in this pregnancy, how many times have you gone to the clinic for a pregnancy check-up?",0 - None,0 - None,2025-08-14T12:54:53.512595,2025-08-14T12:55:12.344485,19
553078515,other,@assessment_name-2,Have you made any changes to your diet during this pregnancy based on advice from a healthcare provider?,Yes,Yes,2025-08-14T12:55:13.113992,2025-08-14T12:55:28.661163,15
553078515,other,@assessment_name-3,Did you know that it is recommended to receive a tetanus vaccine during your pregnancy? 💜,No,No,2025-08-14T12:55:29.390290,2025-08-14T12:55:45.218812,16
553078515,other,@assessment_name-4,"Since becoming pregnant, have you consumed any alcohol or smoked at all during your pregnancy? 🫃🏽",Yes,Yes,2025-08-14T12:55:45.922117,2025-08-14T12:55:58.482000,13
553078515,other,@assessment_name-1,"So far in this pregnancy, how many times have you been to the clinic for a pregnancy check-up?",0 - None,0 - None,2025-08-14T13:01:41.503900,2025-08-14T13:01:59.079910,18
553078515,other,@assessment_name-2,Have you made any changes to your diet in this pregnancy based on information from the health worker?,Yes,Yes,2025-08-14T13:01:59.867201,2025-08-14T13:02:17.499369,18
553078515,other,@assessment_name-3,Did you know that it is recommended to get a tetanus vaccine during your pregnancy? 💜,No,No,2025-08-14T13:02:18.302535,2025-08-14T13:02:33.403263,15
553078515,other,@assessment_name-4,"Since becoming pregnant, have you consumed any alcohol or smoked any cigarettes?",Yes,Yes,2025-08-14T13:02:34.118722,2025-08-14T13:02:46.230303,12
553078515,other,@assessment_name-1,How many times have you gone to the clinic for a pregnancy check-up so far in this pregnancy? 🫃🏽,5 times,5,2025-08-14T13:08:56.274025,2025-08-14T13:09:14.957569,18
553078515,other,@assessment_name-1,"So far in this pregnancy, how many times have you visited the clinic for a pregnancy check-up?",5 times,5,2025-08-14T13:11:03.921937,2025-08-14T13:11:27.228216,24
553078515,other,@assessment_name-2,"In this pregnancy, have you made any adjustments to your diet based on information from the health worker?",Yes i have,Yes,2025-08-14T13:11:27.930971,2025-08-14T13:11:43.540477,16
553078515,other,@assessment_name-3,Did you know that it's recommended to get a tetanus vaccine during your pregnancy? 💜,No,No,2025-08-14T13:11:44.197524,2025-08-14T13:11:58.861435,14
553078515,other,@assessment_name-4,"Since becoming pregnant, have you consumed any alcohol or smoked at all?",No,No,2025-08-14T13:11:59.564305,2025-08-14T13:12:10.543663,11
